item_selection_id,export_date,export_filename,order_id,sent_date,item_id,menu_item,sales_category,gross_price,discount,net_price,qty,void_flag
SEL-00001038,2026-07-11,ItemSelectionDetails.csv,ORD-0000415,2026-07-11 17:39:44.380006,151724ae73,Vintage Candle,Stationery,148.36,14.84,133.52,2,0
SEL-00001039,2026-07-11,ItemSelectionDetails.csv,ORD-0000416,2026-07-11 15:22:22.566093,8d71beece9,Statement Tote,Scarves,116.95,0.0,116.95,1,0
SEL-00001040,2026-07-11,ItemSelectionDetails.csv,ORD-0000416,2026-07-11 15:22:22.566093,b78625e915,Statement Vase,Fine Jewelry,392.07,78.41,313.66,3,0
SEL-00001041,2026-07-11,ItemSelectionDetails.csv,ORD-0000416,2026-07-11 15:22:22.566093,f7e473b023,Statement Vase,Stationery,16.26,0.0,16.26,2,0
SEL-00001042,2026-07-11,ItemSelectionDetails.csv,ORD-0000416,2026-07-11 15:22:22.566093,cc9c7f9688,Signature Vase,Stationery,62.93,12.59,50.34,1,0
SEL-00001043,2026-07-11,ItemSelectionDetails.csv,ORD-0000417,2026-07-11 17:20:19.297306,4f4cff6860,Vintage Cardigan,Tabletop,40.18,0.0,40.18,2,0
SEL-00001044,2026-07-11,ItemSelectionDetails.csv,ORD-0000417,2026-07-11 17:20:19.297306,fa561483b4,Everyday Bottle,Candles,77.9,7.79,70.11,1,0
SEL-00001045,2026-07-11,ItemSelectionDetails.csv,ORD-0000417,2026-07-11 17:20:19.297306,e68a4b2a1c,Classic Bottle,Red Wine,358.59,35.86,322.73,3,0
SEL-00001046,2026-07-11,ItemSelectionDetails.csv,ORD-0000417,2026-07-11 17:20:19.297306,fa561483b4,Everyday Bottle,Candles,77.9,0.0,77.9,1,0
SEL-00001047,2026-07-11,ItemSelectionDetails.csv,ORD-0000418,2026-07-11 14:16:21.694289,afbcbb993c,Vintage Tote,Fashion Jewelry,209.82,41.96,167.86,3,0
SEL-00001048,2026-07-11,ItemSelectionDetails.csv,ORD-0000418,2026-07-11 14:16:21.694289,8f59deecd2,Statement Bottle,Stationery,69.06,0.0,69.06,3,0
SEL-00001049,2026-07-11,ItemSelectionDetails.csv,ORD-0000418,2026-07-11 14:16:21.694289,94e204e637,Coastal Bracelet,Outerwear,220.8,44.16,176.64,2,0
SEL-00001050,2026-07-11,ItemSelectionDetails.csv,ORD-0000419,2026-07-11 09:13:21.646219,c11a85857c,Modern Scarf,Bags,86.76,0.0,86.76,2,0
SEL-00001051,2026-07-11,ItemSelectionDetails.csv,ORD-0000419,2026-07-11 09:13:21.646219,001fc480b2,Classic Earrings,Bags,11.68,0.0,11.68,1,0
SEL-00001052,2026-07-11,ItemSelectionDetails.csv,ORD-0000420,2026-07-11 16:24:28.638128,e881d11574,Rustic Scarf,Bags,48.28,0.0,48.28,1,1
SEL-00001053,2026-07-11,ItemSelectionDetails.csv,ORD-0000421,2026-07-11 15:22:51.056362,46c480afbf,Modern Wrap,Fashion Jewelry,36.27,0.0,36.27,1,0
SEL-00001054,2026-07-11,ItemSelectionDetails.csv,ORD-0000422,2026-07-11 11:35:39.549784,61d3f7cd9d,Rustic Necklace,Outerwear,130.2,26.04,104.16,1,0
SEL-00001055,2026-07-11,ItemSelectionDetails.csv,ORD-0000423,2026-07-11 10:01:19.515601,6af3a6d7a7,Modern Notebook,Tabletop,55.83,0.0,55.83,3,0
SEL-00001056,2026-07-11,ItemSelectionDetails.csv,ORD-0000424,2026-07-11 09:17:24.755036,4cfb4c3019,Signature Cardigan,Tabletop,64.26,0.0,64.26,3,0
SEL-00001057,2026-07-11,ItemSelectionDetails.csv,ORD-0000424,2026-07-11 09:17:24.755036,08f0be3250,Coastal Notebook,Tops,122.26,0.0,122.26,1,0
SEL-00001058,2026-07-11,ItemSelectionDetails.csv,ORD-0000424,2026-07-11 09:17:24.755036,efdd0204c0,Signature Tumbler,Outerwear,25.52,2.55,22.97,2,0
SEL-00001059,2026-07-11,ItemSelectionDetails.csv,ORD-0000424,2026-07-11 09:17:24.755036,598b932d91,Petite Earrings,Outerwear,247.89,24.79,223.1,3,0
SEL-00001060,2026-07-11,ItemSelectionDetails.csv,ORD-0000425,2026-07-11 18:24:09.468361,7635b7f716,Coastal Earrings,Fine Jewelry,14.51,0.0,14.51,1,0
SEL-00001061,2026-07-11,ItemSelectionDetails.csv,ORD-0000425,2026-07-11 18:24:09.468361,cd333fcb20,Everyday Candle,Candles,350.25,35.02,315.23,3,0
SEL-00001062,2026-07-11,ItemSelectionDetails.csv,ORD-0000426,2026-07-11 14:57:19.392337,c1c48da2dc,Petite Necklace,White Wine,56.11,5.61,50.5,1,0
SEL-00001063,2026-07-11,ItemSelectionDetails.csv,ORD-0000426,2026-07-11 14:57:19.392337,a90f75939e,Classic Bottle,White Wine,76.43,7.64,68.79,1,0
SEL-00001064,2026-07-11,ItemSelectionDetails.csv,ORD-0000427,2026-07-11 17:26:24.218156,fd310f1b1b,Petite Necklace,Fashion Jewelry,295.68,0.0,295.68,2,0
SEL-00001065,2026-07-11,ItemSelectionDetails.csv,ORD-0000427,2026-07-11 17:26:24.218156,b78625e915,Statement Vase,Fine Jewelry,130.69,0.0,130.69,1,0
SEL-00001066,2026-07-11,ItemSelectionDetails.csv,ORD-0000427,2026-07-11 17:26:24.218156,61fc056685,Petite Wrap,Red Wine,165.39,16.54,148.85,1,0
SEL-00001067,2026-07-11,ItemSelectionDetails.csv,ORD-0000428,2026-07-11 09:14:17.683459,fd69e37d66,Vintage Vase,Tops,87.57,0.0,87.57,1,0
SEL-00001068,2026-07-11,ItemSelectionDetails.csv,ORD-0000428,2026-07-11 09:14:17.683459,e68a4b2a1c,Classic Bottle,Red Wine,119.53,23.91,95.62,1,0
SEL-00001069,2026-07-11,ItemSelectionDetails.csv,ORD-0000429,2026-07-11 16:25:56.471587,61d3f7cd9d,Rustic Necklace,Outerwear,390.6,78.12,312.48,3,0
SEL-00001070,2026-07-11,ItemSelectionDetails.csv,ORD-0000429,2026-07-11 16:25:56.471587,d0f46ab8d2,Classic Earrings,Outerwear,97.99,19.6,78.39,1,0
SEL-00001071,2026-07-11,ItemSelectionDetails.csv,ORD-0000429,2026-07-11 16:25:56.471587,cc9c7f9688,Signature Vase,Stationery,62.93,0.0,62.93,1,0
SEL-00001072,2026-07-11,ItemSelectionDetails.csv,ORD-0000430,2026-07-11 11:12:34.497753,64906c5754,Rustic Tote,Bags,53.78,10.76,43.02,1,0
SEL-00001073,2026-07-11,ItemSelectionDetails.csv,ORD-0000430,2026-07-11 11:12:34.497753,cfe8adb1f1,Everyday Notebook,Kids,87.62,17.52,70.1,1,0
SEL-00001074,2026-07-11,ItemSelectionDetails.csv,ORD-0000430,2026-07-11 11:12:34.497753,eb2b3e41e1,Statement Cardigan,Fine Jewelry,269.55,53.91,215.64,3,0
SEL-00001075,2026-07-11,ItemSelectionDetails.csv,ORD-0000430,2026-07-11 11:12:34.497753,6a84f4bafc,Rustic Earrings,Outerwear,71.83,0.0,71.83,1,0
SEL-00001076,2026-07-11,ItemSelectionDetails.csv,ORD-0000431,2026-07-11 11:03:20.466554,eb2b3e41e1,Statement Cardigan,Fine Jewelry,179.7,0.0,179.7,2,0
SEL-00001077,2026-07-11,ItemSelectionDetails.csv,ORD-0000431,2026-07-11 11:03:20.466554,7f2e0d9bca,Signature Vase,Red Wine,226.32,0.0,226.32,2,0
SEL-00001078,2026-07-11,ItemSelectionDetails.csv,ORD-0000431,2026-07-11 11:03:20.466554,ae68e89107,Classic Tote,Fashion Jewelry,118.77,0.0,118.77,1,0
SEL-00001079,2026-07-11,ItemSelectionDetails.csv,ORD-0000432,2026-07-11 11:48:40.560262,6c834d1035,Petite Tumbler,Stationery,140.38,0.0,140.38,1,0
SEL-00001080,2026-07-11,ItemSelectionDetails.csv,ORD-0000432,2026-07-11 11:48:40.560262,63c5a65785,Classic Vase,Kids,168.3,0.0,168.3,3,0
SEL-00001081,2026-07-11,ItemSelectionDetails.csv,ORD-0000432,2026-07-11 11:48:40.560262,b8829bd88e,Coastal Notebook,Scarves,59.76,0.0,59.76,1,0
SEL-00001082,2026-07-11,ItemSelectionDetails.csv,ORD-0000432,2026-07-11 11:48:40.560262,f920903374,Coastal Wrap,Candles,127.29,12.73,114.56,1,0
SEL-00001083,2026-07-11,ItemSelectionDetails.csv,ORD-0000433,2026-07-11 14:45:39.317414,332fd1efa0,Signature Vase,Bags,269.3,0.0,269.3,2,0
SEL-00001084,2026-07-11,ItemSelectionDetails.csv,ORD-0000433,2026-07-11 14:45:39.317414,c41ffeecab,Vintage Notebook,Bags,68.13,0.0,68.13,1,0
SEL-00001085,2026-07-11,ItemSelectionDetails.csv,ORD-0000434,2026-07-11 12:19:54.181534,61fc056685,Petite Wrap,Red Wine,165.39,16.54,148.85,1,0
SEL-00001086,2026-07-11,ItemSelectionDetails.csv,ORD-0000434,2026-07-11 12:19:54.181534,f4219a15c0,Statement Necklace,Candles,259.68,0.0,259.68,3,0
SEL-00001087,2026-07-11,ItemSelectionDetails.csv,ORD-0000434,2026-07-11 12:19:54.181534,696fca8aec,Statement Bottle,Tops,84.06,16.81,67.25,1,0
SEL-00001088,2026-07-11,ItemSelectionDetails.csv,ORD-0000434,2026-07-11 12:19:54.181534,aa93d0dac7,Statement Bracelet,Candles,98.44,0.0,98.44,2,0
SEL-00001089,2026-07-11,ItemSelectionDetails.csv,ORD-0000435,2026-07-11 09:33:43.528124,eb96c5bd41,Statement Scarf,Fashion Jewelry,103.86,20.77,83.09,3,0
SEL-00001090,2026-07-11,ItemSelectionDetails.csv,ORD-0000435,2026-07-11 09:33:43.528124,287df149f6,Everyday Wrap,Bags,100.62,20.12,80.5,1,0
SEL-00001091,2026-07-11,ItemSelectionDetails.csv,ORD-0000435,2026-07-11 09:33:43.528124,3800bffa41,Everyday Wrap,Tabletop,174.44,0.0,174.44,1,0
SEL-00001092,2026-07-11,ItemSelectionDetails.csv,ORD-0000436,2026-07-11 13:16:55.916034,366d913122,Everyday Vase,Red Wine,281.94,56.39,225.55,2,0
SEL-00001093,2026-07-11,ItemSelectionDetails.csv,ORD-0000436,2026-07-11 13:16:55.916034,bf9632259b,Classic Earrings,White Wine,147.54,0.0,147.54,1,0
SEL-00001094,2026-07-11,ItemSelectionDetails.csv,ORD-0000437,2026-07-11 10:00:56.950622,ad92d680e8,Everyday Necklace,Fine Jewelry,43.87,0.0,43.87,1,0
SEL-00001095,2026-07-11,ItemSelectionDetails.csv,ORD-0000437,2026-07-11 10:00:56.950622,8d71beece9,Statement Tote,Scarves,233.9,0.0,233.9,2,0
SEL-00001096,2026-07-11,ItemSelectionDetails.csv,ORD-0000437,2026-07-11 10:00:56.950622,366d913122,Everyday Vase,Red Wine,140.97,14.1,126.87,1,0
SEL-00001097,2026-07-11,ItemSelectionDetails.csv,ORD-0000438,2026-07-11 12:31:52.053306,d8804cdeb1,Vintage Notebook,Tops,144.74,28.95,115.79,1,0
SEL-00001098,2026-07-11,ItemSelectionDetails.csv,ORD-0000438,2026-07-11 12:31:52.053306,6af3a6d7a7,Modern Notebook,Tabletop,37.22,0.0,37.22,2,0
SEL-00001099,2026-07-11,ItemSelectionDetails.csv,ORD-0000439,2026-07-11 09:15:55.925942,de7a0de61e,Rustic Earrings,Kids,177.62,0.0,177.62,2,0
SEL-00001100,2026-07-11,ItemSelectionDetails.csv,ORD-0000440,2026-07-11 17:39:42.202040,93f057cc55,Rustic Necklace,Stationery,240.36,48.07,192.29,2,0
SEL-00001101,2026-07-11,ItemSelectionDetails.csv,ORD-0000440,2026-07-11 17:39:42.202040,de7a0de61e,Rustic Earrings,Kids,88.81,0.0,88.81,1,0
SEL-00001102,2026-07-11,ItemSelectionDetails.csv,ORD-0000440,2026-07-11 17:39:42.202040,d05847f1c3,Vintage Cardigan,Tabletop,166.54,0.0,166.54,2,0
SEL-00001103,2026-07-11,ItemSelectionDetails.csv,ORD-0000440,2026-07-11 17:39:42.202040,aa93d0dac7,Statement Bracelet,Candles,49.22,9.84,39.38,1,0
SEL-00001104,2026-07-11,ItemSelectionDetails.csv,ORD-0000441,2026-07-11 09:27:00.157187,61a0327535,Rustic Cardigan,Tops,60.59,12.12,48.47,1,0
SEL-00001105,2026-07-11,ItemSelectionDetails.csv,ORD-0000441,2026-07-11 09:27:00.157187,287df149f6,Everyday Wrap,Bags,100.62,20.12,80.5,1,0
SEL-00001106,2026-07-11,ItemSelectionDetails.csv,ORD-0000441,2026-07-11 09:27:00.157187,64906c5754,Rustic Tote,Bags,53.78,0.0,53.78,1,0
SEL-00001107,2026-07-11,ItemSelectionDetails.csv,ORD-0000442,2026-07-11 13:47:17.056959,cfe8adb1f1,Everyday Notebook,Kids,175.24,0.0,175.24,2,0
