item_selection_id,export_date,export_filename,order_id,sent_date,item_id,menu_item,sales_category,gross_price,discount,net_price,qty,void_flag
SEL-00001220,2026-07-13,ItemSelectionDetails.csv,ORD-0000491,2026-07-13 12:01:56.280848,efdd0204c0,Signature Tumbler,Outerwear,25.52,0.0,25.52,2,0
SEL-00001221,2026-07-13,ItemSelectionDetails.csv,ORD-0000491,2026-07-13 12:01:56.280848,45a0b8962b,Vintage Notebook,Tops,28.72,2.87,25.85,2,0
SEL-00001222,2026-07-13,ItemSelectionDetails.csv,ORD-0000491,2026-07-13 12:01:56.280848,bf9632259b,Classic Earrings,White Wine,295.08,59.02,236.06,2,0
SEL-00001223,2026-07-13,ItemSelectionDetails.csv,ORD-0000492,2026-07-13 17:04:15.809293,d8804cdeb1,Vintage Notebook,Tops,144.74,0.0,144.74,1,0
SEL-00001224,2026-07-13,ItemSelectionDetails.csv,ORD-0000493,2026-07-13 09:38:34.311374,9fe350c069,Statement Vase,Candles,141.99,0.0,141.99,1,0
SEL-00001225,2026-07-13,ItemSelectionDetails.csv,ORD-0000493,2026-07-13 09:38:34.311374,8f59deecd2,Statement Bottle,Stationery,23.02,4.6,18.42,1,0
SEL-00001226,2026-07-13,ItemSelectionDetails.csv,ORD-0000493,2026-07-13 09:38:34.311374,fbe76afa97,Coastal Bottle,Scarves,64.17,0.0,64.17,1,0
SEL-00001227,2026-07-13,ItemSelectionDetails.csv,ORD-0000493,2026-07-13 09:38:34.311374,b8829bd88e,Coastal Notebook,Scarves,119.52,23.9,95.62,2,0
SEL-00001228,2026-07-13,ItemSelectionDetails.csv,ORD-0000494,2026-07-13 10:46:25.292666,b4d1cce619,Everyday Wrap,Outerwear,91.92,18.38,73.54,1,0
SEL-00001229,2026-07-13,ItemSelectionDetails.csv,ORD-0000495,2026-07-13 13:49:01.414982,b8829bd88e,Coastal Notebook,Scarves,179.28,0.0,179.28,3,0
SEL-00001230,2026-07-13,ItemSelectionDetails.csv,ORD-0000495,2026-07-13 13:49:01.414982,fbe76afa97,Coastal Bottle,Scarves,64.17,0.0,64.17,1,0
SEL-00001231,2026-07-13,ItemSelectionDetails.csv,ORD-0000496,2026-07-13 13:46:03.974924,9abd234dcf,Classic Bracelet,Outerwear,28.62,0.0,28.62,2,0
SEL-00001232,2026-07-13,ItemSelectionDetails.csv,ORD-0000496,2026-07-13 13:46:03.974924,d05847f1c3,Vintage Cardigan,Tabletop,83.27,0.0,83.27,1,0
SEL-00001233,2026-07-13,ItemSelectionDetails.csv,ORD-0000496,2026-07-13 13:46:03.974924,94e204e637,Coastal Bracelet,Outerwear,110.4,0.0,110.4,1,0
SEL-00001234,2026-07-13,ItemSelectionDetails.csv,ORD-0000496,2026-07-13 13:46:03.974924,3b4f2bb588,Heritage Notebook,White Wine,255.4,0.0,255.4,2,0
SEL-00001235,2026-07-13,ItemSelectionDetails.csv,ORD-0000497,2026-07-13 12:20:39.991437,7635b7f716,Coastal Earrings,Fine Jewelry,14.51,1.45,13.06,1,0
SEL-00001236,2026-07-13,ItemSelectionDetails.csv,ORD-0000497,2026-07-13 12:20:39.991437,5324b99976,Vintage Candle,White Wine,89.16,0.0,89.16,1,0
SEL-00001237,2026-07-13,ItemSelectionDetails.csv,ORD-0000497,2026-07-13 12:20:39.991437,a90f75939e,Classic Bottle,White Wine,229.29,22.93,206.36,3,0
SEL-00001238,2026-07-13,ItemSelectionDetails.csv,ORD-0000498,2026-07-13 18:25:17.641882,88d765de81,Signature Tote,Fine Jewelry,66.28,6.63,59.65,2,0
SEL-00001239,2026-07-13,ItemSelectionDetails.csv,ORD-0000499,2026-07-13 16:45:58.220102,d05847f1c3,Vintage Cardigan,Tabletop,83.27,16.65,66.62,1,0
SEL-00001240,2026-07-13,ItemSelectionDetails.csv,ORD-0000499,2026-07-13 16:45:58.220102,76c4a1c4a7,Heritage Vase,Scarves,70.38,7.04,63.34,2,0
SEL-00001241,2026-07-13,ItemSelectionDetails.csv,ORD-0000499,2026-07-13 16:45:58.220102,9cd79d15ec,Coastal Tote,Candles,100.08,0.0,100.08,1,0
SEL-00001242,2026-07-13,ItemSelectionDetails.csv,ORD-0000499,2026-07-13 16:45:58.220102,8f59deecd2,Statement Bottle,Stationery,69.06,0.0,69.06,3,0
SEL-00001243,2026-07-13,ItemSelectionDetails.csv,ORD-0000500,2026-07-13 10:44:32.650952,cd333fcb20,Everyday Candle,Candles,350.25,35.02,315.23,3,0
SEL-00001244,2026-07-13,ItemSelectionDetails.csv,ORD-0000500,2026-07-13 10:44:32.650952,69ceada5df,Vintage Bracelet,Kids,116.74,11.67,105.07,1,0
SEL-00001245,2026-07-13,ItemSelectionDetails.csv,ORD-0000500,2026-07-13 10:44:32.650952,436e35f4c6,Rustic Wrap,Stationery,302.22,30.22,272.0,3,0
SEL-00001246,2026-07-13,ItemSelectionDetails.csv,ORD-0000501,2026-07-13 14:57:04.971592,a910612d6f,Heritage Scarf,Red Wine,263.85,0.0,263.85,3,0
SEL-00001247,2026-07-13,ItemSelectionDetails.csv,ORD-0000501,2026-07-13 14:57:04.971592,f4219a15c0,Statement Necklace,Candles,86.56,0.0,86.56,1,0
SEL-00001248,2026-07-13,ItemSelectionDetails.csv,ORD-0000502,2026-07-13 16:21:05.840144,0754e1cbd9,Coastal Scarf,Fine Jewelry,52.6,10.52,42.08,1,0
SEL-00001249,2026-07-13,ItemSelectionDetails.csv,ORD-0000503,2026-07-13 17:37:35.417870,45d1da72e8,Everyday Tote,Outerwear,12.76,0.0,12.76,1,0
SEL-00001250,2026-07-13,ItemSelectionDetails.csv,ORD-0000503,2026-07-13 17:37:35.417870,93f057cc55,Rustic Necklace,Stationery,360.54,36.05,324.49,3,0
SEL-00001251,2026-07-13,ItemSelectionDetails.csv,ORD-0000503,2026-07-13 17:37:35.417870,332fd1efa0,Signature Vase,Bags,403.95,80.79,323.16,3,0
SEL-00001252,2026-07-13,ItemSelectionDetails.csv,ORD-0000503,2026-07-13 17:37:35.417870,cfe8adb1f1,Everyday Notebook,Kids,87.62,0.0,87.62,1,0
SEL-00001253,2026-07-13,ItemSelectionDetails.csv,ORD-0000504,2026-07-13 15:03:35.701246,b5d217f2b3,Everyday Bracelet,Stationery,244.76,24.48,220.28,2,0
SEL-00001254,2026-07-13,ItemSelectionDetails.csv,ORD-0000504,2026-07-13 15:03:35.701246,fd310f1b1b,Petite Necklace,Fashion Jewelry,147.84,29.57,118.27,1,0
SEL-00001255,2026-07-13,ItemSelectionDetails.csv,ORD-0000504,2026-07-13 15:03:35.701246,4bcdf37dc6,Modern Bottle,Scarves,200.68,40.14,160.54,1,0
SEL-00001256,2026-07-13,ItemSelectionDetails.csv,ORD-0000505,2026-07-13 15:39:27.006991,08f0be3250,Coastal Notebook,Tops,244.52,48.9,195.62,2,0
SEL-00001257,2026-07-13,ItemSelectionDetails.csv,ORD-0000505,2026-07-13 15:39:27.006991,fbe76afa97,Coastal Bottle,Scarves,64.17,6.42,57.75,1,0
SEL-00001258,2026-07-13,ItemSelectionDetails.csv,ORD-0000505,2026-07-13 15:39:27.006991,0f23b68b17,Statement Necklace,Stationery,284.7,0.0,284.7,2,0
SEL-00001259,2026-07-13,ItemSelectionDetails.csv,ORD-0000506,2026-07-13 12:56:36.521872,a910612d6f,Heritage Scarf,Red Wine,263.85,0.0,263.85,3,0
SEL-00001260,2026-07-13,ItemSelectionDetails.csv,ORD-0000506,2026-07-13 12:56:36.521872,ec410f8658,Signature Wrap,Fine Jewelry,57.43,5.74,51.69,1,0
SEL-00001261,2026-07-13,ItemSelectionDetails.csv,ORD-0000506,2026-07-13 12:56:36.521872,7f2e0d9bca,Signature Vase,Red Wine,339.48,0.0,339.48,3,0
SEL-00001262,2026-07-13,ItemSelectionDetails.csv,ORD-0000506,2026-07-13 12:56:36.521872,3800bffa41,Everyday Wrap,Tabletop,523.32,104.66,418.66,3,0
SEL-00001263,2026-07-13,ItemSelectionDetails.csv,ORD-0000507,2026-07-13 13:34:56.029951,8d71beece9,Statement Tote,Scarves,116.95,23.39,93.56,1,0
SEL-00001264,2026-07-13,ItemSelectionDetails.csv,ORD-0000507,2026-07-13 13:34:56.029951,1c374acdb9,Heritage Bracelet,Outerwear,328.41,0.0,328.41,3,0
SEL-00001265,2026-07-13,ItemSelectionDetails.csv,ORD-0000507,2026-07-13 13:34:56.029951,0d50862b01,Classic Wrap,Tabletop,356.22,35.62,320.6,3,0
SEL-00001266,2026-07-13,ItemSelectionDetails.csv,ORD-0000507,2026-07-13 13:34:56.029951,6f48554ca5,Petite Notebook,Stationery,17.48,3.5,13.98,1,0
SEL-00001267,2026-07-13,ItemSelectionDetails.csv,ORD-0000508,2026-07-13 18:06:51.777333,cd333fcb20,Everyday Candle,Candles,350.25,0.0,350.25,3,0
SEL-00001268,2026-07-13,ItemSelectionDetails.csv,ORD-0000508,2026-07-13 18:06:51.777333,de7a0de61e,Rustic Earrings,Kids,88.81,0.0,88.81,1,0
SEL-00001269,2026-07-13,ItemSelectionDetails.csv,ORD-0000508,2026-07-13 18:06:51.777333,f67dc05345,Vintage Tumbler,Tabletop,45.14,4.51,40.63,1,0
SEL-00001270,2026-07-13,ItemSelectionDetails.csv,ORD-0000509,2026-07-13 17:48:35.591896,5181629936,Coastal Scarf,Fine Jewelry,62.23,6.22,56.01,1,0
SEL-00001271,2026-07-13,ItemSelectionDetails.csv,ORD-0000509,2026-07-13 17:48:35.591896,cc9c7f9688,Signature Vase,Stationery,188.79,0.0,188.79,3,0
SEL-00001272,2026-07-13,ItemSelectionDetails.csv,ORD-0000509,2026-07-13 17:48:35.591896,3800bffa41,Everyday Wrap,Tabletop,174.44,0.0,174.44,1,0
SEL-00001273,2026-07-13,ItemSelectionDetails.csv,ORD-0000510,2026-07-13 15:18:15.104279,d8804cdeb1,Vintage Notebook,Tops,144.74,0.0,144.74,1,0
SEL-00001274,2026-07-13,ItemSelectionDetails.csv,ORD-0000511,2026-07-13 16:37:38.897488,598b932d91,Petite Earrings,Outerwear,165.26,0.0,165.26,2,0
SEL-00001275,2026-07-13,ItemSelectionDetails.csv,ORD-0000511,2026-07-13 16:37:38.897488,fd310f1b1b,Petite Necklace,Fashion Jewelry,295.68,29.57,266.11,2,0
SEL-00001276,2026-07-13,ItemSelectionDetails.csv,ORD-0000511,2026-07-13 16:37:38.897488,ec649f2299,Statement Vase,Kids,47.0,9.4,37.6,1,0
SEL-00001277,2026-07-13,ItemSelectionDetails.csv,ORD-0000511,2026-07-13 16:37:38.897488,b5d217f2b3,Everyday Bracelet,Stationery,122.38,0.0,122.38,1,0
SEL-00001278,2026-07-13,ItemSelectionDetails.csv,ORD-0000512,2026-07-13 12:50:07.598275,afbcbb993c,Vintage Tote,Fashion Jewelry,209.82,0.0,209.82,3,0
SEL-00001279,2026-07-13,ItemSelectionDetails.csv,ORD-0000513,2026-07-13 14:00:49.884383,c8ebef167a,Petite Bottle,Stationery,108.94,0.0,108.94,2,0
SEL-00001280,2026-07-13,ItemSelectionDetails.csv,ORD-0000513,2026-07-13 14:00:49.884383,0cac5ef0f2,Classic Tote,Tops,21.13,2.11,19.02,1,0
SEL-00001281,2026-07-13,ItemSelectionDetails.csv,ORD-0000514,2026-07-13 14:35:16.935284,f7e473b023,Statement Vase,Stationery,16.26,0.0,16.26,2,0
SEL-00001282,2026-07-13,ItemSelectionDetails.csv,ORD-0000514,2026-07-13 14:35:16.935284,7635b7f716,Coastal Earrings,Fine Jewelry,43.53,0.0,43.53,3,0
SEL-00001283,2026-07-13,ItemSelectionDetails.csv,ORD-0000515,2026-07-13 17:30:05.105237,6edc2cbe96,Statement Scarf,Tabletop,41.27,0.0,41.27,1,0
SEL-00001284,2026-07-13,ItemSelectionDetails.csv,ORD-0000516,2026-07-13 12:59:27.876935,ec649f2299,Statement Vase,Kids,47.0,9.4,37.6,1,0
SEL-00001285,2026-07-13,ItemSelectionDetails.csv,ORD-0000516,2026-07-13 12:59:27.876935,4f4cff6860,Vintage Cardigan,Tabletop,20.09,2.01,18.08,1,0
SEL-00001286,2026-07-13,ItemSelectionDetails.csv,ORD-0000516,2026-07-13 12:59:27.876935,5c4a0cb26d,Vintage Cardigan,Kids,364.68,72.94,291.74,3,0
SEL-00001287,2026-07-13,ItemSelectionDetails.csv,ORD-0000516,2026-07-13 12:59:27.876935,fbe76afa97,Coastal Bottle,Scarves,128.34,0.0,128.34,2,0
SEL-00001288,2026-07-13,ItemSelectionDetails.csv,ORD-0000517,2026-07-13 18:01:24.132458,efdd0204c0,Signature Tumbler,Outerwear,38.28,3.83,34.45,3,0
SEL-00001289,2026-07-13,ItemSelectionDetails.csv,ORD-0000517,2026-07-13 18:01:24.132458,6b347e2af1,Classic Bracelet,Fine Jewelry,29.34,0.0,29.34,2,0
SEL-00001290,2026-07-13,ItemSelectionDetails.csv,ORD-0000517,2026-07-13 18:01:24.132458,10f0f036f4,Petite Wrap,Bags,364.68,36.47,328.21,3,0
SEL-00001291,2026-07-13,ItemSelectionDetails.csv,ORD-0000518,2026-07-13 13:34:26.053141,f4219a15c0,Statement Necklace,Candles,86.56,0.0,86.56,1,0
SEL-00001292,2026-07-13,ItemSelectionDetails.csv,ORD-0000518,2026-07-13 13:34:26.053141,5181629936,Coastal Scarf,Fine Jewelry,62.23,0.0,62.23,1,0
SEL-00001293,2026-07-13,ItemSelectionDetails.csv,ORD-0000518,2026-07-13 13:34:26.053141,cd333fcb20,Everyday Candle,Candles,116.75,0.0,116.75,1,0
SEL-00001294,2026-07-13,ItemSelectionDetails.csv,ORD-0000519,2026-07-13 13:01:29.768997,3ec5369f32,Statement Necklace,Candles,328.95,0.0,328.95,3,0
SEL-00001295,2026-07-13,ItemSelectionDetails.csv,ORD-0000519,2026-07-13 13:01:29.768997,6edc2cbe96,Statement Scarf,Tabletop,41.27,0.0,41.27,1,0
SEL-00001296,2026-07-13,ItemSelectionDetails.csv,ORD-0000520,2026-07-13 11:36:14.200415,64906c5754,Rustic Tote,Bags,53.78,5.38,48.4,1,0
SEL-00001297,2026-07-13,ItemSelectionDetails.csv,ORD-0000520,2026-07-13 11:36:14.200415,afbcbb993c,Vintage Tote,Fashion Jewelry,69.94,6.99,62.95,1,0
SEL-00001298,2026-07-13,ItemSelectionDetails.csv,ORD-0000520,2026-07-13 11:36:14.200415,eb96c5bd41,Statement Scarf,Fashion Jewelry,34.62,0.0,34.62,1,0
SEL-00001299,2026-07-13,ItemSelectionDetails.csv,ORD-0000520,2026-07-13 11:36:14.200415,366d913122,Everyday Vase,Red Wine,140.97,0.0,140.97,1,0
SEL-00001300,2026-07-13,ItemSelectionDetails.csv,ORD-0000521,2026-07-13 11:26:16.308000,a525d8de6f,Petite Wrap,White Wine,325.04,32.5,292.54,2,0
SEL-00001301,2026-07-13,ItemSelectionDetails.csv,ORD-0000522,2026-07-13 11:38:51.352515,c1c48da2dc,Petite Necklace,White Wine,56.11,11.22,44.89,1,0
SEL-00001302,2026-07-13,ItemSelectionDetails.csv,ORD-0000523,2026-07-13 10:32:02.659674,696fca8aec,Statement Bottle,Tops,84.06,0.0,84.06,1,0
SEL-00001303,2026-07-13,ItemSelectionDetails.csv,ORD-0000523,2026-07-13 10:32:02.659674,afbcbb993c,Vintage Tote,Fashion Jewelry,69.94,0.0,69.94,1,0
SEL-00001304,2026-07-13,ItemSelectionDetails.csv,ORD-0000523,2026-07-13 10:32:02.659674,8d71beece9,Statement Tote,Scarves,233.9,46.78,187.12,2,0
SEL-00001305,2026-07-13,ItemSelectionDetails.csv,ORD-0000523,2026-07-13 10:32:02.659674,876b4faad0,Modern Candle,Bags,48.71,0.0,48.71,1,0
